mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
236,236,w236,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
237,237,w237,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
238,238,w238,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
239,239,w239,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
240,240,w240,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
241,241,w241,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
242,242,w242,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
243,243,w243,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
244,244,w244,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
245,245,w245,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
246,246,w246,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
247,247,w247,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
248,248,w248,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
249,249,w249,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
250,250,w250,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
251,251,w251,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
252,252,w252,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
253,253,w253,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
254,254,w254,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
255,255,w255,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
256,256,w256,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
257,257,w257,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
258,258,w258,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
259,259,w259,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
260,260,w260,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
261,261,w261,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
262,262,w262,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
263,263,w263,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
264,264,w264,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
265,265,w265,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
266,266,w266,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
267,267,w267,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
268,268,w268,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
269,269,w269,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
270,270,w270,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
271,271,w271,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
272,272,w272,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
273,273,w273,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
274,274,w274,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
275,275,w275,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
276,276,w276,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
277,277,w277,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
278,278,w278,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
279,279,w279,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
280,280,w280,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
281,281,w281,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
282,282,w282,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
283,283,w283,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
284,284,w284,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
285,285,w285,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
286,286,w286,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
287,287,w287,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
288,288,w288,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
289,289,w289,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
290,290,w290,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
291,291,w291,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
292,292,w292,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
293,293,w293,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
294,294,w294,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
295,295,w295,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
296,296,w296,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
297,297,w297,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
298,298,w298,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
299,299,w299,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
300,300,w300,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
301,301,w301,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,0.0,1.0,0.0,0.0
302,302,w302,-Inf,0.0,false,false,true,1.0,0.0,0.0,1,0.0,1,1.0,0.0,0.0,0.0
303,303,w303,-Inf,0.0,false,false,true,6.3620826277159335,6.232613575771279,-1.0,34,0.2029574371749264,31,0.9912472159553388,0.8050169773720434,0.0,0.0
304,304,w304,-Inf,0.0,false,false,true,5.863741585634628,5.447560465901401,-0.8078657232354207,21,0.7445798603785438,57,1.8922759400816809,1.0615282003022781,0.0,0.0
305,305,w305,-Inf,0.0,false,false,true,4.083945100412663,3.2788043506408515,-0.5514291197269783,52,0.13825878204917627,27,1.900834586785623,1.521472144694983,0.0,0.0
306,306,w306,-1.5089903730568113e65,0.0,true,false,true,5.098641574708348,4.57996300534601,-0.5826618584534488,29,0.5102154456866798,21,1.9991733019907456,1.0116278394813905,0.0,0.0
307,307,w307,-1.2813823510914676e35,0.0,true,false,true,5.206964781832677,4.439785238982557,-0.59461640367467,23,0.42147134857007756,33,2.2604832548383187,1.513606529304752,0.0,0.0
308,308,w308,-1.634817065267331e33,0.0,true,false,true,5.029079039805002,2.278601011263383,-0.3170951523530176,61,0.2790086816221974,28,3.867267832361673,2.268006378486651,0.0,0.0
309,309,w309,7.25946454812005e7,0.0,true,true,true,12.23792679324828,2.5338649810242266,-0.3166925051887943,177,1.9661843985882972e-14,27,8.46558322841993,8.466420793791102,0.0,0.0
310,310,w310,1.1490104817555176e8,0.0,true,true,true,9.550153861773108,1.2584472299016158,-0.1573627118988747,117,0.15726833523176317,237,8.48386442015152,4.200689687846493,0.0,0.0
311,311,w311,2.1040596997304323e8,0.0,true,true,true,8.957980892826559,0.8264529271801361,-0.10328808043557691,177,0.10135858051150294,102,8.483805018208665,2.754532564414261,0.0,0.0
312,312,w312,2.9490114394413495e8,0.0,true,true,true,12.05869754681848,1.2590231531868157,-0.15743164971632634,121,0.15746437616993478,113,8.48017803580133,8.480190310747647,0.0,0.0
313,313,w313,3.512629110663543e8,0.0,true,true,true,10.177175513608315,0.8270610076900727,-0.10329101063250319,173,0.10330846897031454,181,8.482574871248529,5.562085497186317,0.0,0.0
314,314,w314,3.576178459928971e8,0.0,true,true,true,8.742116338681827,0.606711359182993,-0.0758495314992281,147,0.07582935721888913,87,8.484474688459622,2.0174708589156998,0.0,0.0
315,315,w315,4.640366661936962e8,0.0,true,true,true,9.546881323317987,1.2580186169899896,-0.15727284361141894,181,0.1572591038962582,173,4.199278444292512,8.48094291385838,0.0,0.0
316,316,w316,4.8488207557669705e8,0.0,true,true,true,9.419919467586313,0.6065281578025038,-0.07616733660022408,203,0.07617619244429738,211,8.473913578853995,4.069372805202074,0.0,0.0
317,317,w317,5.684572658133061e8,0.0,true,true,true,8.641220593509406,0.47178769817597543,-0.058982668067255765,177,0.057843969897340086,222,8.485472822435375,1.5636050310904916,0.0,0.0
318,318,w318,6.798997586095575e8,0.0,true,true,true,12.022214083599847,0.828223742573294,-0.10348030888202343,177,0.10159971591267812,102,8.48081475371436,8.4807698953176,0.0,0.0
319,319,w319,6.895220079628913e8,0.0,true,true,true,9.06015155331006,0.47192805656383835,-0.058937471488930214,173,0.05903722675578574,181,8.479704792277358,3.155667396004045,0.0,0.0
320,320,w320,7.508024459742398e8,0.0,true,true,true,10.53328719294155,0.6082398365165943,-0.0760248818628383,147,0.07604979048729149,207,8.483883344525053,6.213204228636877,0.0,0.0
321,321,w321,8.031028462073945e8,0.0,true,true,true,10.175888881768232,0.8269897011012375,-0.10335799550822364,237,0.10337996288298743,117,5.561312405994009,8.481545076889232,0.0,0.0
322,322,w322,8.634380730119305e8,0.0,true,true,true,8.585354611986919,0.3791661303643759,-0.047404909784475695,117,0.04739815712258565,237,8.485290277938372,1.2507580734395023,0.0,0.0
323,323,w323,9.26591037886363e8,0.0,true,true,true,9.767280919156716,0.47301360428258726,-0.0591492091038534,177,0.0580039403028609,182,8.484663989114663,4.815237447489716,0.0,0.0
324,324,w324,9.812318684484421e8,0.0,true,true,true,8.859345153088228,0.3794692731818632,-0.04743598146804743,241,0.047442814153327094,233,8.48329470393172,2.525412952073925,0.0,0.0
325,325,w325,1.202780434685247e9,0.0,true,true,true,9.32561332642052,0.38021056958417293,-0.047525349335136365,117,0.04752684702812889,237,8.484446377019887,3.8518402760450248,0.0,0.0
326,326,w326,1.2514382696054285e9,0.0,true,true,true,12.009475095102282,0.6095434647944435,-0.07621105834583175,273,0.07620651956252975,269,8.48103389236883,8.48103843529196,0.0,0.0
327,327,w327,1.2755736726473327e9,0.0,true,true,true,8.551724855011436,0.31073796321356395,-0.03884655131738103,177,0.03809660498471353,72,8.485189302322084,1.0183331565833853,0.0,0.0
328,328,w328,1.3421657251845205e9,0.0,true,true,true,10.746770164878374,0.47434676544563303,-0.059322745308148,183,0.05932898743308708,179,8.486274957842124,6.576564563868654,0.0,0.0
329,329,w329,1.364799508750085e9,0.0,true,true,true,10.5231024517274,0.607689014716356,-0.07604148391433205,179,0.07604067292674155,175,6.206353259848253,8.476295091896889,0.0,0.0
330,330,w330,1.391469562269554e9,0.0,true,true,true,8.736002622705476,0.31107069144593513,-0.03888247804364303,181,0.038889978686543154,173,8.484793946734198,2.056513683470904,0.0,0.0
331,331,w331,1.572372944565133e9,0.0,true,true,true,9.990113262555045,0.38127113852645894,-0.047660499385687415,119,0.04766376749268719,123,8.484757192785029,5.259837516224974,0.0,0.0
332,332,w332,1.6037685872170832e9,0.0,true,true,true,9.051512741265041,0.31168839243615276,-0.03895058560738396,177,0.03821646183828245,282,8.485057812102292,3.1363238315878426,0.0,0.0
333,333,w333,1.858948659448098e9,0.0,true,true,true,8.529621866016713,0.2573989732674713,-0.03217309791739867,282,0.032186393315783796,132,8.484684687649766,0.8356558483926704,0.0,0.0
334,334,w334,1.9424423215429387e9,0.0,true,true,true,8.950904950071479,0.8258113961603519,-0.10322263055357984,177,0.10128153843337392,172,2.7523653244725175,8.477099744831785,0.0,0.0
335,335,w335,1.9457745065833852e9,0.0,true,true,true,9.501927986619167,0.3123654145631518,-0.03931878386229062,183,0.039154544693569986,179,8.478093853765007,4.279134014895235,0.0,0.0
336,336,w336,1.973625735632368e9,0.0,true,true,true,8.653914148681768,0.2576911229678825,-0.03223827765603686,196,0.03221055602066659,286,8.483867157908302,1.6875495325657706,0.0,0.0
337,337,w337,2.0151190785996606e9,0.0,true,true,true,9.4265144769474,0.6069473294051619,-0.07588861466320611,235,0.07589955768280263,231,4.072153665556683,8.479879400529237,0.0,0.0
338,338,w338,2.0463072677249694e9,0.0,true,true,true,11.999969362086672,0.47566476416176706,-0.059383765800718046,177,0.05838117416911059,222,8.478583700322261,8.478598124677413,0.0,0.0
339,339,w339,2.15735196042531e9,0.0,true,true,true,10.737055578177587,0.4739226630552152,-0.05922865785198158,207,0.059286207425074275,147,6.570170790007578,8.478951325986502,0.0,0.0
340,340,w340,2.1671678847842026e9,0.0,true,true,true,9.326196343840047,0.33119874487274353,-0.04609062409140724,282,0.046093110207375255,72,7.232004887133745,5.879315516939355,0.0,0.0
341,341,w341,2.1799279178143063e9,0.0,true,true,true,8.867726019295887,0.25819898388113577,-0.03228917460332396,282,0.03229083311047376,72,8.482282404766844,2.57308826972625,0.0,0.0
342,342,w342,2.474764278373175e9,0.0,true,true,true,10.130934241855595,0.31394046178200574,-0.03848700634039716,72,0.0392416186925816,177,8.485069285741789,5.526379394813532,0.0,0.0
343,343,w343,2.503943794307644e9,0.0,true,true,true,9.186179023666616,0.2590811923520622,-0.03239329067448428,228,0.032389068387498283,96,8.48354388988163,3.5140069805101524,0.0,0.0
344,344,w344,2.7053947071777453e9,0.0,true,true,true,8.514210548674734,0.21414320513498927,-0.026754660230733956,177,0.024733705269613954,207,8.48384768447782,0.6857495325838826,0.0,0.0
345,345,w345,2.707292956075095e9,0.0,true,true,true,9.76690942665561,0.47299598251546954,-0.05910281660956969,177,0.058009025896671125,180,4.81506017294238,8.484337928204093,0.0,0.0
346,346,w346,2.819102721438624e9,0.0,true,true,true,8.599851038064463,0.21446784070819921,-0.026807924252783725,181,0.02681033421999099,173,8.48486631416641,1.3850938787405476,0.0,0.0
347,347,w347,2.989958086888177e9,0.0,true,true,true,9.624643056457302,0.2603378349809546,-0.032544890004046534,252,0.03254432633984119,162,8.485073039115779,4.535362576107856,0.0,0.0
348,348,w348,3.020988790857044e9,0.0,true,true,true,8.746506021532841,0.2149937321239075,-0.026872677963715702,177,0.0263584505355022,172,8.484885100067578,2.112313925179908,0.0,0.0
349,349,w349,3.118626350814662e9,0.0,true,true,true,12.00502240480949,0.3848713045620057,-0.04811236951997652,113,0.04811285527748202,121,8.484461724840854,8.484476781665037,0.0,0.0
350,350,w350,3.228634231085325e9,0.0,true,true,true,10.87164348848245,0.38275008543714273,-0.04784467328928177,173,0.0478473698411192,181,6.7869628504774075,8.484295479236934,0.0,0.0
351,351,w351,3.2869823372687445e9,0.0,true,true,true,10.94637520831065,0.31580843196679775,-0.03947583745251932,181,0.03948231764799209,173,8.485118928975664,6.908411684067152,0.0,0.0
352,352,w352,3.332085500781186e9,0.0,true,true,true,8.964094547955987,0.2157847219300207,-0.026973065885011808,175,0.026975154953683335,171,8.484666326031835,2.884244329868274,0.0,0.0
353,353,w353,3.600803041596865e9,0.0,true,true,true,12.521064070418515,3.614511196654386,-0.45189781820335667,177,0.44314212825813554,178,8.476701022258236,8.476903564629703,0.0,0.0
354,354,w354,3.711165863263412e9,0.0,true,true,true,10.208059506975985,0.2620369943967081,-0.032758805738559535,158,0.03275643724332261,286,8.48489910637686,5.669418194677072,0.0,0.0
355,355,w355,3.7652420780400157e9,0.0,true,true,true,9.989400141029236,0.38124509654204636,-0.047655320164128184,143,0.04765815571169815,271,5.259401188416155,8.484189206591536,0.0,0.0
356,356,w356,3.7874929650897427e9,0.0,true,true,true,9.267858499010341,0.2169322430471489,-0.027115378513813536,177,0.026596559521291332,174,8.484866029048865,3.721987376214122,0.0,0.0
357,357,w357,3.9788658281374316e9,0.0,true,true,true,8.504854651516597,0.17807289378859706,-0.022259850983596723,237,0.022257754400511174,117,8.484636888935167,0.5583722332295682,0.0,0.0
358,358,w358,4.0913026012582765e9,0.0,true,true,true,8.5613670018358,0.17837135536059476,-0.022297574200157762,113,0.022298900522890856,121,8.484894341609452,1.127721867941541,0.0,0.0
359,359,w359,4.288914104592798e9,0.0,true,true,true,8.65969600939116,0.17889460797244255,-0.022362287375768716,117,0.02236134029176447,237,8.485299875326623,1.7198888685277183,0.0,0.0
360,360,w360,4.444240741488475e9,0.0,true,true,true,9.679342574248992,0.2185429444023607,-0.02731542795628469,173,0.027318081168909065,181,8.484899402544647,4.652783444328627,0.0,0.0
361,361,w361,4.545248475629548e9,0.0,true,true,true,12.002025520047216,0.31839250084620163,-0.03904176662821232,72,0.03980138396946485,177,8.48371589193825,8.483737823868907,0.0,0.0
362,362,w362,4.588832020044599e9,0.0,true,true,true,8.803661593539632,0.17962516154865094,-0.02248604341940105,123,0.022490236636529465,243,8.482921695971566,2.3478142505143555,0.0,0.0
363,363,w363,4.605935568649365e9,0.0,true,true,true,9.0630452061492,0.4720780961121111,-0.0590089355157698,117,0.05900921122369172,237,3.15664058564172,8.482426002798647,0.0,0.0
364,364,w364,4.652106443228183e9,0.0,true,true,true,10.945277879181598,0.31577558991823007,-0.03946633038804692,237,0.039468664341408284,117,6.907736673239229,8.484254102895532,0.0,0.0
365,365,w365,4.789376248675458e9,0.0,true,true,true,10.97926885283786,0.2644367104537052,-0.033055203155664944,72,0.0330599083754152,222,8.484631369411632,6.963149308628685,0.0,0.0
366,366,w366,5.019151622141106e9,0.0,true,true,true,9.01175324268109,0.18078929001269087,-0.02260031993066156,237,0.02259821294327243,117,8.485019763609523,3.030420985728814,0.0,0.0
367,367,w367,5.218103058919894e9,0.0,true,true,true,10.121789033061027,0.31365426017976333,-0.03920917015580294,177,0.038496729521384984,170,5.521444374975412,8.477374962151783,0.0,0.0
368,368,w368,5.235487604722032e9,0.0,true,true,true,9.324512076893967,0.3801662725177137,-0.04751756186391087,173,0.047525764788359855,181,3.8513829686378127,8.48344554448651,0.0,0.0
369,369,w369,5.39525693948667e9,0.0,true,true,true,10.232545032307277,0.22082101109418822,-0.027602905448939945,177,0.027075649147250382,184,8.485107059464681,5.714820566621351,0.0,0.0
370,370,w370,5.624481910255478e9,0.0,true,true,true,9.293929254790285,0.18236413857848838,-0.022795370165572322,121,0.02279698960616857,113,8.484896353416794,3.78819194151796,0.0,0.0
371,371,w371,5.990367789646685e9,0.0,true,true,true,8.498168555844428,0.1474072156528357,-0.01842548320514255,177,0.015321206823430168,72,8.48513945456522,0.4467083532877445,0.0,0.0
372,372,w372,6.002225042656448e9,0.0,true,true,true,8.74136961863445,0.6066584988711718,-0.07581971068182515,175,0.07586127822161848,179,2.017368532633279,8.48373340451442,0.0,0.0
373,373,w373,6.100045980115175e9,0.0,true,true,true,8.533997310739588,0.14770387817617714,-0.018462570179728036,173,0.018462953073176806,181,8.484894874094326,0.9021378163285779,0.0,0.0
374,374,w374,6.291127138549563e9,0.0,true,true,true,8.597160809665485,0.1482345777264714,-0.018176178903808335,182,0.018529083205092174,177,8.485070068623404,1.3757857492231806,0.0,0.0
375,375,w375,6.431306952810607e9,0.0,true,true,true,11.999869211510775,0.26785046782087657,-0.03349138644910182,195,0.03349361180867799,197,8.483069689396217,8.483079975168186,0.0,0.0
376,376,w376,6.475643376333232e9,0.0,true,true,true,9.678426142736681,0.1845876062841873,-0.023073472604840838,237,0.023073730398073374,117,8.484727413459588,4.6526616828759915,0.0,0.0
377,377,w377,6.530608241746721e9,0.0,true,true,true,10.979656050594873,0.26444637218190487,-0.03305740966915223,172,0.03305831160622473,178,6.963399865326964,8.484926482956045,0.0,0.0
378,378,w378,6.57727449616775e9,0.0,true,true,true,8.69168292453155,0.14903315986301643,-0.01863224693708353,171,0.018632396878448344,183,8.4849313242532,1.8785849995572215,0.0,0.0
379,379,w379,6.5944984229860935e9,0.0,true,true,true,9.508641753324335,0.3125789145556358,-0.03907305027085106,87,0.03907544052460627,267,4.282052854482758,8.484137302440015,0.0,0.0
380,380,w380,6.794956499890012e9,0.0,true,true,true,10.978042013339955,0.2240714036514935,-0.028014190945994256,174,0.028015944204916484,180,8.484377976994232,6.962939666277319,0.0,0.0
381,381,w381,6.980379708966747e9,0.0,true,true,true,8.826039170694798,0.1501875115313655,-0.01877402346856139,177,0.018414135624474366,180,8.485246006401523,2.424254806093191,0.0,0.0
382,382,w382,7.16207100820589e9,0.0,true,true,true,10.207653336470038,0.26202737654777963,-0.03275617697708066,242,0.032755834566485065,240,5.669172065313558,8.484575203588909,0.0,0.0
383,383,w383,7.534163925410315e9,0.0,true,true,true,9.011346968236044,0.15180399989606053,-0.018975721583642375,181,0.018976161912681956,173,8.485142022681723,3.030461117136009,0.0,0.0
384,384,w384,7.687095871769869e9,0.0,true,true,true,10.206477155638707,0.18779697790918,-0.023475398092528178,242,0.023475151556638,240,8.484937517766186,5.669457076587386,0.0,0.0
385,385,w385,8.252263139384719e9,0.0,true,true,true,9.508201439875137,0.960814624466402,-0.1200835258421178,181,0.12011844167355287,173,8.477247599164118,4.197499615380722,0.0,0.0
386,386,w386,8.290254289381256e9,0.0,true,true,true,9.266804264426725,0.15408826705068374,-0.018890913045791824,170,0.019261320786638794,177,8.48505092476914,3.7220731971884904,0.0,0.0
387,387,w387,8.596472184517784e9,0.0,true,true,true,9.62460260524884,0.26033655380450055,-0.03254293256598061,182,0.032543794108390506,184,4.535358989659534,8.485029111478077,0.0,0.0
388,388,w388,8.907492807979843e9,0.0,true,true,true,12.000468351205777,0.22891661592444965,-0.028614168315373445,177,0.02643603452923262,207,8.484069757904555,8.484067313161452,0.0,0.0
389,389,w389,8.97072766275515e9,0.0,true,true,true,9.511942930641581,0.9611826029264204,-0.12016094597718703,237,0.12014126241928119,117,4.198983036664336,8.480667885103099,0.0,0.0
390,390,w390,8.99833689567716e9,0.0,true,true,true,10.978113399261932,0.224073002175765,-0.02801389172207683,132,0.028010262276624207,222,6.962990845577686,8.484428300195106,0.0,0.0
391,391,w391,9.32865723846816e9,0.0,true,true,true,9.621171063738693,0.15735510283013304,-0.01966990191300668,184,0.01966927245544528,178,8.483978626668797,4.534785405238384,0.0,0.0
392,392,w392,9.371913812192244e9,0.0,true,true,true,8.492478071680631,0.1213076970826819,-0.015165710719201263,267,0.0151640033736507,87,8.484553707942212,0.34614537068829015,0.0,0.0
393,393,w393,9.44882348552541e9,0.0,true,true,true,10.942272074798217,0.19253626001886975,-0.02406899973277925,237,0.024065641018992785,117,8.48415917067269,6.907625577155824,0.0,0.0
394,394,w394,9.47381192592416e9,0.0,true,true,true,8.513644973423277,0.121627935081623,-0.0152079014246496,203,0.015207483283792076,143,8.484027487277872,0.699024301449316,0.0,0.0
395,395,w395,9.64967659901773e9,0.0,true,true,true,8.55262828910493,0.12221811260124232,-0.01527743422716064,267,0.015278342504169547,207,8.485035755878181,1.0661527123348151,0.0,0.0
396,396,w396,9.742308371251837e9,0.0,true,true,true,10.230329546300085,0.220773602016746,-0.02759222514758251,177,0.027063651688952594,282,5.71360530666239,8.483255038146176,0.0,0.0
397,397,w397,9.764909025364943e9,0.0,true,true,true,8.846481438404085,0.3789182325806993,-0.047391572928400405,233,0.04734038716536068,113,2.5217349028733804,8.470980338347863,0.0,0.0
398,398,w398,9.880321373955431e9,0.0,true,true,true,9.051083721717983,0.3116747887893631,-0.038213080035106185,170,0.03896223837443362,177,3.1361568200764744,8.484662383587766,0.0,0.0
399,399,w399,9.909184408931362e9,0.0,true,true,true,8.60981106376406,0.1230899988899461,-0.015389929143635671,85,0.015389496551153882,153,8.484950066544855,1.4557876816788011,0.0,0.0
400,400,w400,1.026725398492687e10,0.0,true,true,true,8.691278342592454,0.12434210615712075,-0.015542878297446798,147,0.01554469786251831,87,8.484917468989117,1.8785722806153555,0.0,0.0
401,401,w401,1.0745652329028248e10,0.0,true,true,true,8.803046561847655,0.12608147252169782,-0.01576563668876126,91,0.01576151274079305,151,8.48322462400384,2.3478995317175357,0.0,0.0
402,402,w402,1.0776175343971836e10,0.0,true,true,true,10.12734874778319,0.16225523744836617,-0.01873820945748529,175,0.02028198421973875,177,8.485063892052024,5.526351114880533,0.0,0.0
403,403,w403,1.135802025887903e10,0.0,true,true,true,9.679262663145927,0.21854118627197233,-0.02731797118252948,117,0.02731728633537889,237,4.652745889340984,8.484828881085004,0.0,0.0
404,404,w404,1.1375515836417871e10,0.0,true,true,true,8.960703548079167,0.12857007485907002,-0.01608065018617392,147,0.01608018372063985,207,8.483039113734446,2.883699916298644,0.0,0.0
405,405,w405,1.1571520226260948e10,0.0,true,true,true,9.187290786530312,0.2591121918695935,-0.032390965348277824,140,0.032390173080654804,200,3.5144398823311414,8.484567471696453,0.0,0.0
406,406,w406,1.2086158702534502e10,0.0,true,true,true,12.000522131931964,0.19995190138866226,-0.024995039697544706,121,0.024993811486665414,113,8.484478332235332,8.484466872228872,0.0,0.0
407,407,w407,1.2199994330419489e10,0.0,true,true,true,10.943483621472353,0.1925568583731813,-0.02407088283057625,181,0.024069223879643536,173,6.908477021796045,8.485028041735818,0.0,0.0
408,408,w408,1.2201107919608309e10,0.0,true,true,true,9.159340032728391,0.13181374905632878,-0.016554096643635868,206,0.016553580041391642,208,8.461202850656967,3.50487963997839,0.0,0.0
409,409,w409,1.2353827656137445e10,0.0,true,true,true,12.010163409290046,0.5413957730576588,-0.06767465933957574,241,0.067675756543244,233,8.483824833870878,8.483845350014375,0.0,0.0
410,410,w410,1.2838587337811152e10,0.0,true,true,true,10.867266272493072,0.16985681641791484,-0.021231494509417657,173,0.021232647756373742,181,8.485071744268005,6.7876492538880155,0.0,0.0
411,411,w411,1.3143749880102303e10,0.0,true,true,true,10.205282867690515,0.18777493461375688,-0.02347314612010007,218,0.023474570698352414,166,5.668791507856523,8.483946123353338,0.0,0.0
