mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
523,523,w523,1.659405038362051e12,0.0,true,true,true,8.97298183239592,0.006583142321850537,-0.0009393403920994392,266,0.0009973699647160949,216,6.374062553934941,6.315511553727758,0.0,0.0
524,524,w524,1.6946220181418042e12,0.0,true,true,true,8.38821974816896,0.019769549729756062,-0.0028829799232913456,168,0.002878490951532716,186,6.098481070471716,5.759372217661694,0.0,0.0
525,525,w525,1.7006341550496604e12,0.0,true,true,true,6.64368575161206,0.02112133982685729,-0.0031413525330567273,186,0.003143044911852206,168,5.030125513719372,4.340040503429252,0.0,0.0
526,526,w526,1.717520793019931e12,0.0,true,true,true,7.710898226283559,0.07152192845920176,-0.008708818667750317,233,0.008708022763672708,113,1.8939481229540132,7.474342551516578,0.0,0.0
527,527,w527,1.733508225800109e12,0.0,true,true,true,11.883339636557123,0.00874766539218109,-0.0013331803414054577,235,0.0013427772672886778,113,8.12006854250999,8.676299398998369,0.0,0.0
528,528,w528,1.7581978112064553e12,0.0,true,true,true,11.846110625649118,0.006741227970472542,-0.0009905070682328099,244,0.0009961678707419304,110,8.09425740878019,8.649467527620954,0.0,0.0
529,529,w529,1.7731895659687634e12,0.0,true,true,true,12.501217258256753,0.006449980238060626,-0.0009828634211995464,244,0.0010246693044058887,230,8.535301826910231,9.133948437528774,0.0,0.0
530,530,w530,1.7789178603596423e12,0.0,true,true,true,14.910522340517055,0.007602382729551463,-0.0009274290350185886,163,0.000923140534060725,191,10.153695165094776,10.919070160282233,0.0,0.0
531,531,w531,1.8632517582947078e12,0.0,true,true,true,7.915334517920884,0.1112853697912599,-0.013834087589142936,171,0.013834211903304562,183,0.9399439748335916,7.858539394902483,0.0,0.0
532,532,w532,1.877847779281234e12,0.0,true,true,true,9.142974034359094,0.04153350589294611,-0.0054121500728374836,194,0.005414772683849781,160,6.150537839014629,6.764845412254601,0.0,0.0
533,533,w533,2.0116969488199038e12,0.0,true,true,true,6.671250653464255,0.0094023534725478,-0.0013740498456211296,144,0.0011124547119190458,260,5.112251108863734,4.2860687671825755,0.0,0.0
534,534,w534,2.0331242610816284e12,0.0,true,true,true,8.343707218044743,0.011575036741613531,-0.0017546016325430023,177,0.0016983323122927217,176,7.7311785191115145,3.1378646982629887,0.0,0.0
535,535,w535,2.060615566582681e12,0.0,true,true,true,6.86157195756476,0.012611529496743382,-0.0020754314015711227,177,0.001878201661187966,178,6.122483458393825,3.097774520499647,0.0,0.0
536,536,w536,2.069569597100849e12,0.0,true,true,true,6.296549592004636,0.011776175423933215,-0.001668146912872479,178,0.0017534033135625814,179,5.603540087733509,2.871713177082572,0.0,0.0
537,537,w537,2.21277541997852e12,0.0,true,true,true,11.297486349874212,0.005656127463195903,-0.0006935124489676376,139,0.0006927013643384493,215,7.894809407310445,8.081160204825716,0.0,0.0
538,538,w538,2.296477551210222e12,0.0,true,true,true,8.744909005617453,0.013626179443201804,-0.001989347771315527,213,0.001905979632424612,257,6.676910152263114,5.64731074604265,0.0,0.0
539,539,w539,2.3362171372145063e12,0.0,true,true,true,11.080932887708002,0.00560928938419997,-0.000808820293031741,177,0.0007285801578186695,271,7.72556447515935,7.94372052239486,0.0,0.0
540,540,w540,2.3643280857373696e12,0.0,true,true,true,9.165134050460313,0.023880074267563525,-0.003571628003729463,98,0.0035585982051400287,99,7.489696358826994,5.282382072278916,0.0,0.0
541,541,w541,2.399141227831557e12,0.0,true,true,true,10.124333992581025,0.009291090585240686,-0.001381412784635042,203,0.0013828935664761152,151,7.281958616951064,7.033856066908081,0.0,0.0
542,542,w542,2.435748518074221e12,0.0,true,true,true,9.637048635759895,0.005115265801965559,-0.0008065229812039188,214,0.0008101134624952647,140,6.718475905339081,6.909034791592506,0.0,0.0
543,543,w543,2.47548774822866e12,0.0,true,true,true,6.756128756086861,0.01613066601291975,-0.0023377647986449934,217,0.002085694542602757,216,5.313383797916848,4.172884875775091,0.0,0.0
544,544,w544,2.508405888452492e12,0.0,true,true,true,9.74783563902411,0.006542951224265166,-0.0009420711494679404,206,0.0010019073536087254,202,6.796504590675055,6.987687899738421,0.0,0.0
545,545,w545,2.563919462600679e12,0.0,true,true,true,12.156435314332173,0.005024796237379691,-0.0007292838525938811,79,0.0007291893476248798,275,8.406864969198372,8.780860760348633,0.0,0.0
546,546,w546,2.601679979550055e12,0.0,true,true,true,11.729024985625582,0.005033245296448264,-0.0006292458486803627,283,0.0008205895790160664,184,8.105848677668718,8.477335607052916,0.0,0.0
547,547,w547,2.624377849340985e12,0.0,true,true,true,12.416410482480583,0.004955277167563454,-0.0007583022085736763,170,0.0007590263582030871,184,8.570675103738493,8.983916349835358,0.0,0.0
548,548,w548,2.632630022868526e12,0.0,true,true,true,15.05621603340382,0.0062508876235005655,-0.0006623112270615059,208,0.0007159457957475843,184,10.38199676178723,10.904299400198513,0.0,0.0
549,549,w549,2.7329245827364717e12,0.0,true,true,true,10.284850217486609,0.00776449572895135,-0.0010208949442501107,149,0.0010672461772756104,80,7.3358531695558105,7.208560326685103,0.0,0.0
550,550,w550,2.910050322409417e12,0.0,true,true,true,10.889553695937023,0.04521659813359826,-0.00556307466680428,237,0.00556138865099423,117,8.417497264724377,6.908406108090819,0.0,0.0
551,551,w551,2.932900703178859e12,0.0,true,true,true,10.323591320730893,0.012301721217303397,-0.002097464671810458,86,0.0020992852593848905,268,7.589999616781401,6.997734793658838,0.0,0.0
552,552,w552,3.012533671538302e12,0.0,true,true,true,9.896729081917824,0.007850365804150262,-0.0015118269313361232,264,0.001511864164446167,90,7.027961664101173,6.96799395382624,0.0,0.0
553,553,w553,3.2339855343908955e12,0.0,true,true,true,11.68898560517119,0.0064173177032251505,-0.0008614192810448939,260,0.000838361868478724,147,8.228374495255604,8.302180223396737,0.0,0.0
554,554,w554,3.4177442492299385e12,0.0,true,true,true,10.715666424561904,0.006043498817324048,-0.0009453297745134992,100,0.0009451366240382916,254,7.518445335206612,7.635342175706026,0.0,0.0
555,555,w555,3.425311197887079e12,0.0,true,true,true,10.10202769790594,0.019785720112583626,-0.0029186320986014204,179,0.002902600466833934,175,7.616117740096795,6.636665028726497,0.0,0.0
556,556,w556,3.5054757830915293e12,0.0,true,true,true,10.87461825139049,0.007397374623931622,-0.0010866375563085176,260,0.0010131128747469286,261,7.864084695704321,7.510888049432832,0.0,0.0
557,557,w557,3.564931586445859e12,0.0,true,true,true,10.280610554702209,0.010804814619946632,-0.0016455496798917341,186,0.0015677957799348874,157,7.182000422008638,7.355930027651381,0.0,0.0
558,558,w558,3.575733294875331e12,0.0,true,true,true,8.870523863332275,0.1020260830202273,-0.011892639567140121,171,0.012876528863253828,177,0.9729746225641934,8.816411099317962,0.0,0.0
559,559,w559,3.673416961861736e12,0.0,true,true,true,7.472989013170007,0.007216615333004179,-0.0011257352269588088,188,0.0011239121960999552,166,5.4301168073408235,5.1341351920316125,0.0,0.0
560,560,w560,3.6905026049103076e12,0.0,true,true,true,8.54310564168115,0.014566570360138927,-0.002484317473968213,182,0.0025011107324158306,172,6.943915013608232,4.976593825473244,0.0,0.0
561,561,w561,3.75750917237093e12,0.0,true,true,true,12.336314121780138,0.004574375100454579,-0.0007014509575066661,155,0.0005435372762747348,100,8.596270438575274,8.848093564898678,0.0,0.0
562,562,w562,3.8132232205654966e12,0.0,true,true,true,8.796015690614315,0.00678420201783269,-0.0012014308543768994,197,0.0012045819276408722,157,6.315825609827512,6.122106897987256,0.0,0.0
563,563,w563,3.8234013754012646e12,0.0,true,true,true,7.835730191600664,0.013772277060814315,-0.0022666769652882664,158,0.0022680868529067135,196,6.342276577533017,4.601522114911852,0.0,0.0
564,564,w564,3.8476882646806553e12,0.0,true,true,true,12.494299449684894,0.004172387427929731,-0.0006235551792646585,245,0.0006682855354375758,215,8.691940183312738,8.9753928704705,0.0,0.0
565,565,w565,3.859566890939006e12,0.0,true,true,true,13.508012966068476,0.006675027080999965,-0.0011256295618436378,102,0.0011208429595600995,252,9.414179024655462,9.687084340874952,0.0,0.0
566,566,w566,4.00088632794509e12,0.0,true,true,true,11.052025499546529,0.007149384037925618,-0.0011544407264405857,267,0.0011532567095500663,87,7.942990221881941,7.68479816677201,0.0,0.0
567,567,w567,4.094340987993562e12,0.0,true,true,true,8.053866217567904,0.041222786668700336,-0.005157985088019875,237,0.005156563917567486,117,7.130816601385189,3.7435967103509165,0.0,0.0
568,568,w568,4.362912933239186e12,0.0,true,true,true,9.155801737431258,0.009821932985686661,-0.001299081997833583,109,0.001393945732461704,177,6.726209494517034,6.211820572155205,0.0,0.0
569,569,w569,4.42206458577273e12,0.0,true,true,true,9.276539848527088,0.006780078575198603,-0.001168081298697137,264,0.0010039303239449942,80,6.668348444942224,6.448819629101288,0.0,0.0
570,570,w570,4.502184134759246e12,0.0,true,true,true,11.826220328145936,0.000513966380844413,-7.635739265442905e-5,132,7.586417829202184e-5,222,11.124219403404611,4.013879625824256,0.0,0.0
571,571,w571,4.74940291443855e12,0.0,true,true,true,11.074041830717984,0.004683348608944428,-0.0007390706230171153,260,0.0007386547067043706,94,7.899234873018029,7.761215687998456,0.0,0.0
572,572,w572,5.0228514891072705e12,0.0,true,true,true,12.172317785260715,0.004694952080277366,-0.0006755401232113627,268,0.0006459160191983582,260,8.578526657930658,8.635634232757448,0.0,0.0
573,573,w573,5.221949781435188e12,0.0,true,true,true,9.272153641266838,0.007113635286816233,-0.0010796561149086557,181,0.001080988052418157,173,6.681231687177203,6.429146575223666,0.0,0.0
574,574,w574,5.250147894694619e12,0.0,true,true,true,8.659766969907743,0.006091113782381019,-0.0009273662128013041,259,0.0009279296174049713,95,6.209779787109188,6.035740374390552,0.0,0.0
575,575,w575,5.273919127030149e12,0.0,true,true,true,10.731931833922317,0.011063935237196008,-0.0018701476926832397,108,0.001636947471331514,250,8.134906961242228,6.999823369859056,0.0,0.0
576,576,w576,5.405195493696216e12,0.0,true,true,true,11.74891632054221,0.003804006037917602,-0.0005221126992996602,154,0.00047706134277434475,251,8.241864230559973,8.373093469062507,0.0,0.0
577,577,w577,5.529194820659957e12,0.0,true,true,true,12.128251406815135,0.0036681519022378328,-0.0005059391242259752,95,0.0005050104086498925,259,8.500480550146294,8.650797601849172,0.0,0.0
578,578,w578,5.613373748694446e12,0.0,true,true,true,11.423161407111754,0.003350349864345022,-0.00044779305818451064,208,0.0005269658119529872,154,7.995398324987597,8.158566720501138,0.0,0.0
579,579,w579,5.663558052967778e12,0.0,true,true,true,12.4511169088321,0.0034488903962978648,-0.0005233964100916556,184,0.0005233614250376674,170,8.711751926324352,8.895823669382372,0.0,0.0
580,580,w580,5.680683860372832e12,0.0,true,true,true,15.719013027205767,0.0044871541768989245,-0.0005108031089984277,200,0.0004755805547726416,178,10.98837214851545,11.240241453840838,0.0,0.0
581,581,w581,5.977294161653718e12,0.0,true,true,true,11.951789450900094,0.008547545959259837,-0.0011738714635888127,250,0.0011683355537290502,170,8.593115056311465,8.306838848027455,0.0,0.0
582,582,w582,6.211003168794607e12,0.0,true,true,true,10.496054850668388,0.027911311430640014,-0.0033247317546319047,231,0.003611301686179884,232,8.198170190701415,6.554112747826997,0.0,0.0
