mode_rank,omega_num,freq_num_hz,m,n,omega_exact,freq_exact_hz,Omega_num,Omega_exact,rel_error_percent,abs_rel_error_percent,relative_residual,residual_within_tolerance,vector_norm,w_norm
210,264713.71847812657,42130.49680003024,11,13,280829.6778039284,44695.43138939953,874.7576876116287,928.0135573660568,-5.73869523044276,5.73869523044276,2.4701487328500507e-08,1,905.372347045466,6.745080951992144
211,265248.8121177612,42215.65959779512,17,1,280829.6778039284,44695.43138939953,876.5259271934437,928.0135573660568,-5.548154955704346,5.548154955704346,4.836510016240375e-08,1,808.5421898701632,6.893132899495276
212,265274.4011065746,42219.732211853494,13,11,280829.67780392844,44695.431389399535,876.6104870901178,928.013557366057,-5.539043030991316,5.539043030991316,2.027380751128077e-08,1,578.0614403055572,6.265436240943115
213,266233.9190334653,42372.44423290344,6,16,281925.84629455494,44869.892023144326,879.7812546943597,931.6358925423596,-5.565976822392777,5.565976822392777,2.6437635478012444e-08,1,1347.3338817248152,6.50898117675901
214,266263.10804633494,42377.08980858562,16,6,281925.84629455494,44869.892023144326,879.8777110229107,931.6358925423596,-5.555623386106875,5.555623386106875,6.805347961015027e-08,1,601.8652693273197,4.068931174778876
215,268199.28805329214,42685.24242740856,2,17,282472.44783541537,44956.88636027391,886.2758998112478,933.4421604708859,-5.052938752610509,5.052938752610509,3.0510699950088714e-08,1,99.93625236743532,5.627780237761951
216,268513.3412285036,42735.22554263717,17,2,282472.44783541537,44956.88636027391,887.3137018220935,933.4421604708859,-4.941758643676684,4.941758643676684,2.3869872622839973e-08,1,407.6218506779652,6.719460201783641
217,270062.1205642877,42981.721429685786,10,14,284106.382859961,45216.935196121325,892.4317086944994,938.841567921306,-4.943311077455049,4.943311077455049,3.1497729180420054e-08,1,420.2298551091005,6.8403613417226286
218,270140.20602028875,42994.14911599194,14,10,284106.382859961,45216.935196121325,892.6897453890851,938.841567921306,-4.915826493963818,4.915826493963818,2.7098838909108145e-08,1,144.90458761643524,6.102609344761138
219,270616.7604291949,43069.99510582159,3,17,285190.8317088891,45389.530590958544,894.2645396050876,942.4251750455429,-5.110287449412406,5.110287449412406,3.3438751880577784e-08,1,63.00800317919275,5.782030514325016
220,271024.5058617187,43134.88980693089,17,3,285190.8317088891,45389.530590958544,895.6119516460626,942.4251750455429,-4.9673146090582785,4.9673146090582785,3.3653378685045035e-08,1,223.11512598333167,6.351186883367294
221,271262.92132563563,43172.83480652282,7,16,288956.5185383444,45988.85826400241,896.3998056383145,954.8690465688696,-6.123273253086649,6.123273253086649,8.206809962227747e-08,1,495.62943993906873,5.884731730862179
222,271416.31412386725,43197.248028596085,16,7,288956.5185383444,45988.85826400241,896.9066986329384,954.8690465688696,-6.070188173363385,6.070188173363385,2.5862917427036863e-08,1,190.4112581913516,6.766615412437268
223,271506.1520287052,43211.54617522807,17,4,288956.5185383444,45988.85826400241,897.2035717921676,954.8690465688696,-6.039097715431381,6.039097715431381,6.551314311736969e-08,1,571.1948147657962,6.869033957912603
224,271518.78948001435,43213.557488071994,4,17,288956.51853834454,45988.858264002425,897.2453327849414,954.86904656887,-6.034724236898013,6.034724236898013,5.0013019196640276e-08,1,955.7121740399036,6.497472959617887
225,271732.51797916583,43247.57343519157,9,15,289490.74236246047,46073.88262632793,897.9516076571668,956.6344118084857,-6.134297849518178,6.134297849518178,5.305260976048056e-08,1,357.53485431228626,5.51450323889694
226,272606.28122841986,43386.63717540238,15,9,289490.74236246047,46073.88262632793,900.8389952993023,956.6344118084857,-5.832470149563615,5.832470149563615,4.898932136817964e-08,1,337.3877514612508,4.453271414344835
227,272627.70677602495,43390.04715721218,12,13,293204.8318318729,46664.99832447048,900.9097969282719,968.9077776715186,-7.01800339622204,7.01800339622204,3.390504558320066e-08,1,385.7498561896306,5.1023773623750985
228,273250.2268739462,43489.1243079704,13,12,293204.8318318729,46664.99832447048,902.9669409421148,968.9077776715186,-6.8056876256967405,6.8056876256967405,2.9131040046962965e-08,1,28.508532411409973,6.256758294605745
229,273251.1805932636,43489.27609711408,17,5,293731.82976501697,46748.87265052956,902.9700925479684,970.6492646485575,-6.972567184202591,6.972567184202591,2.4943309213409947e-08,1,24.46892558580001,5.574840351472269
230,274953.0393943808,43760.135337756336,5,17,293731.8297650171,46748.872650529585,908.5939569931721,970.6492646485578,-6.393175157646056,6.393175157646056,4.54464254885033e-08,1,26.986037690343824,5.693376353858039
231,274957.7800629445,43760.88983859181,11,14,295307.53961959237,46999.65466276385,908.6096227331057,975.8562645602342,-6.891039620208103,6.891039620208103,3.022850453406368e-08,1,33.472518383344934,6.518077945714636
232,276856.6513964923,44063.104597621445,14,11,295307.5396195925,46999.65466276387,914.8845234309459,975.8562645602346,-6.248024769996775,6.248024769996775,1.1561467131240853e-07,1,181.637597226434,5.223256266671765
233,277700.80441376055,44197.45572304562,16,8,296875.4121931016,47249.18933297606,917.6740628081315,981.0373658448884,-6.45880628432407,6.45880628432407,4.724357622452954e-08,1,104.6828661210192,5.4709494384659
234,277897.4536423075,44228.753419824076,8,16,296875.41219310166,47249.189332976064,918.3238985077064,981.0373658448887,-6.392566636151741,6.392566636151741,3.69745302068043e-08,1,32.91180691345834,5.746303353361733
235,277984.8409450431,44242.66154101791,1,18,299471.41932786076,47662.356700774806,918.6126735485584,989.615981306455,-7.1748343902207985,7.1748343902207985,3.2936430252819584e-08,1,57.82806936473391,4.685139876967532
236,278720.1701429396,44359.69281766294,6,17,299471.41932786076,47662.356700774806,921.042600008295,989.615981306455,-6.92929202776534,6.92929202776534,3.2921047255297285e-08,1,427.7542640043013,5.892963219543084
237,279042.50654526666,44410.99424943175,10,15,299471.41932786076,47662.356700774806,922.1077742937599,989.615981306455,-6.821656914187376,6.821656914187376,3.645877608809397e-08,1,517.4725069038263,6.807675098116927
238,279505.2162641963,44484.636788416065,15,10,299471.41932786076,47662.356700774806,923.6368181457119,989.615981306455,-6.667148106646353,6.667148106646353,5.230816911083488e-08,1,1210.8969966214058,7.632340920691468
239,279906.94160625985,44548.57336237076,17,6,299471.4193278609,47662.35670077482,924.9643365429404,989.6159813064553,-6.533003304793457,6.533003304793457,3.2998488044805646e-08,1,72.51996490142709,6.633512422722589
240,279938.0157924952,44553.51897271268,18,1,299471.4193278609,47662.35670077482,925.0670225066749,989.6159813064553,-6.522626960264444,6.522626960264444,2.5953027317720837e-08,1,408.4765599461852,4.674508291618188
241,279950.70699670044,44555.53884059573,2,18,301018.931875367,47908.65097220716,925.1089611281691,994.7298020233757,-6.9989700473024055,6.9989700473024055,2.8805831120468952e-08,1,166.955208733754,6.251926200977215
242,280209.56270131253,44596.737005532275,18,2,301018.931875367,47908.65097220716,925.9643607610002,994.7298020233757,-6.912976883018884,6.912976883018884,2.17721937014154e-08,1,921.5348147648168,4.60763787248397
243,280275.3760869142,44607.2115311724,3,18,303581.6371686237,48316.518187316724,926.1818438794944,1003.1983701400844,-7.677098423698156,7.677098423698156,2.892691196001621e-08,1,444.0498318037976,5.983879425161268
244,280678.95029142214,44671.44236072421,18,3,303581.6371686237,48316.518187316724,927.5154719209297,1003.1983701400844,-7.544160803270296,7.544160803270296,2.779533266029995e-08,1,192.0449611824058,6.089187444728547
245,281602.614009481,44818.44800720792,9,16,305617.23865403363,48640.49422588492,930.5677577744364,1009.9251014123178,-7.8577454433903124,7.8577454433903124,3.1732855896503874e-08,1,429.6626054108091,4.611494372893601
246,282065.7278060462,44892.154857145324,16,9,305617.23865403363,48640.49422588492,932.098136918039,1009.9251014123178,-7.706211518600988,7.706211518600988,5.018184223380279e-08,1,496.5409177490964,4.723454037199484
247,282332.0679271643,44934.544203964964,17,7,306124.1470653684,48721.171205243714,932.9782691220174,1011.6002017141813,-7.772036073039235,7.772036073039235,4.4953083760395415e-08,1,743.860919361004,5.990798362578927
248,282379.74285905267,44942.13190503657,7,17,306124.14706536854,48721.17120524373,933.1358129524448,1011.6002017141816,-7.7564623483444315,7.7564623483444315,2.4968228770839917e-08,1,687.6457419270855,6.259308955893111
249,282397.46432270587,44944.9523635758,13,13,306124.14706536854,48721.17120524373,933.1943742792074,1011.6002017141816,-7.750673368996326,7.750673368996326,2.846082617902207e-08,1,99.62935787404189,6.502739972076943
250,282490.7687431368,44959.8022232997,14,12,307135.5987077057,48882.148733820104,933.5027026859456,1014.9425864793858,-8.024087754159318,8.024087754159318,1.9732847599699267e-08,1,60.10053704812952,5.822849488075146
251,282597.62581668264,44976.80905475886,4,18,307135.5987077058,48882.14873382012,933.8558164085638,1014.9425864793861,-7.989296256854747,7.989296256854747,3.0567743480422695e-08,1,88.5048972135761,6.333938817114009
252,286054.0262953855,45526.91227624961,12,14,307135.5987077058,48882.14873382012,945.2776380942414,1014.9425864793861,-6.863929971329433,6.863929971329433,3.0848783902086404e-08,1,58.08562749891262,6.480173363541049
253,286261.9683436704,45560.00728111081,18,4,307135.5987077058,48882.14873382012,945.9647913946472,1014.9425864793861,-6.796226309116438,6.796226309116438,7.554205819201738e-08,1,1272.7439726324876,5.433945485755984
254,286495.44214083755,45597.1657900124,11,15,310151.2849864509,49362.11011189681,946.7363154399517,1024.908049436589,-7.62719485319778,7.62719485319778,5.2054465564510657e-08,1,787.9547149558099,4.835135434726542
255,287209.62749888195,45710.83192002901,15,11,310151.28498645104,49362.11011189683,949.0963711859127,1024.9080494365894,-7.396924855098145,7.396924855098145,2.3350741229985276e-08,1,125.15825430783816,7.856129297593472
256,287335.54641780985,45730.87253840518,5,18,311648.797050599,49600.44655924573,949.5124755834528,1029.8566414398135,-7.801490287428145,7.801490287428145,4.807713012338801e-08,1,52.39487669373534,5.223664229729883
257,288054.7467611,45845.3368281132,18,5,311648.797050599,49600.44655924573,951.8891035604346,1029.8566414398135,-7.570717587486227,7.570717587486227,1.12624538866699e-07,1,303.6807318414106,6.307022017089314
258,291093.5341514636,46328.97486229488,8,17,313634.9689197998,49916.5556300591,961.930905118813,1036.4200304530086,-7.187156089759974,7.187156089759974,2.154857091472813e-08,1,312.4376475565565,6.738196872710536
259,291418.5888046862,46380.70891713028,17,8,313634.9689197998,49916.5556300591,963.0050619794214,1036.4200304530086,-7.083515014805175,7.083515014805175,9.235922852248267e-08,1,329.83327053112305,6.093137864744508
260,292134.27154789027,46494.61336339678,10,16,315116.8283642469,50152.40088561027,965.3700658980243,1041.3168977118814,-7.293344800294461,7.293344800294461,5.3631718697329723e-08,1,174.0110590915817,6.669923262026812
261,292649.2223947663,46576.57033612645,16,10,315116.82836424705,50152.40088561029,967.071742768557,1041.316897711882,-7.129928949243607,7.129928949243607,4.12477437352035e-08,1,81.0204196280991,6.14121610104636
262,292786.19813612994,46598.370702448155,6,18,317082.44436441804,50465.238388258025,967.5243849038533,1047.8123589857717,-7.662438163988923,7.662438163988923,5.2765069531123515e-08,1,353.7000799014581,6.741672285626116
263,293063.94107709744,46642.57486441201,18,6,317082.44436441816,50465.23838825804,968.4421982086867,1047.8123589857719,-7.574844875270548,7.574844875270548,3.982588832838497e-08,1,163.72392688488037,6.8505874000722855
264,293553.15511838684,46720.43569731319,1,19,318060.93815289665,50620.97051147911,970.0588267157614,1051.0458331278478,-7.705373434674496,7.705373434674496,2.2664518348707397e-08,1,144.08656481170058,6.76871053394834
265,293568.8584121417,46722.93495413709,19,1,318060.93815289665,50620.97051147911,970.1107189146691,1051.0458331278478,-7.700436238096374,7.700436238096374,9.025175872795876e-08,1,352.62270159693134,3.4085334563238456
266,293604.5443544683,46728.61454825726,2,19,319523.35432539636,50853.72127418997,970.2286446216152,1055.8784492715683,-8.111710652778395,8.111710652778395,1.901479276006393e-08,1,399.98316669230286,6.975252418023541
267,294153.97525331,46816.05919169534,13,14,319523.35432539636,50853.72127418997,972.0442622833529,1055.8784492715683,-7.939757369425543,7.939757369425543,4.468749954890111e-08,1,302.28409666762127,6.023877736077342
268,294781.74845966464,46915.97240062733,14,13,319523.35432539636,50853.72127418997,974.1187654163695,1055.8784492715683,-7.743285594246519,7.743285594246519,1.9229817958954748e-08,1,24.82895334477679,7.352977851083336
269,294785.9040538689,46916.63378398643,19,2,319523.35432539636,50853.72127418997,974.1324977533169,1055.8784492715683,-7.74198503384992,7.74198503384992,2.4970162417002148e-08,1,32.66574117750382,7.286634119351047
270,295833.0877875524,47083.29825152758,12,15,321463.42805077875,51162.49359754728,977.5929607268563,1062.2895050172563,-7.973019020744644,7.973019020744644,3.0720099204963605e-08,1,764.5717837004954,6.799452390911431
271,295881.9390744048,47091.07317530655,15,12,321463.4280507789,51162.49359754731,977.7543918720556,1062.2895050172567,-7.957822490567468,7.957822490567468,7.020501833995483e-08,1,816.0070999054294,6.147259350348801
272,296208.5280029601,47143.0514176452,3,19,321946.7133307153,51239.41083877274,978.833618810444,1063.8865416814856,-7.994548247279678,7.994548247279678,1.933258541636797e-08,1,589.5490120963653,6.117895688331305
273,296286.88412936457,47155.522182484005,9,17,321946.7133307153,51239.41083877274,979.0925499468349,1063.8865416814856,-7.970210018883478,7.970210018883478,2.1171612689168205e-08,1,18.881018343948057,5.722993979434298
274,296290.6659515273,47156.124078175104,17,9,321946.7133307153,51239.41083877274,979.10504713825,1063.8865416814856,-7.969035345558313,7.969035345558313,3.554476396857024e-08,1,26.37645480768632,6.002145757692752
275,296551.61975548905,47197.656165994245,19,3,321946.7133307153,51239.41083877274,979.9673800291912,1063.8865416814856,-7.887980378025945,7.887980378025945,2.8679713037518445e-08,1,66.24242101284408,6.011716440920396
276,297172.1739048305,47296.42042631812,7,18,323392.45539428794,51469.5078346262,982.0180274827366,1068.6640575264687,-8.107882868661566,8.107882868661566,4.8019307417997984e-08,1,489.55291782939753,7.522183413667102
277,297305.2097372698,47317.59373665918,18,7,323392.45539428794,51469.5078346262,982.4576500222224,1068.6640575264687,-8.066745287923291,8.066745287923291,2.398720463164076e-08,1,345.03461049935737,6.333876544747444
278,297889.3290882303,47410.559218720184,19,4,325310.6173618942,51774.79279342161,984.3878971422926,1075.0027049410965,-8.42926323648358,8.42926323648358,2.3511081619229538e-08,1,1592.0314432724497,6.334593913726008
279,298880.9655631108,47568.383065447626,4,19,325310.61736189434,51774.792793421635,987.6648018478922,1075.0027049410967,-8.124435658791203,8.124435658791203,2.8168874713373744e-08,1,28.09559069559492,6.507729227620442
280,298894.8937473085,47570.59980481099,11,16,325310.6173618944,51774.79279342164,987.710828122131,1075.002704941097,-8.120154155681766,8.120154155681766,2.1702405693275733e-08,1,26.59941961482519,6.353916847845976
281,299121.8546305326,47606.72175126461,16,11,325310.61736189446,51774.79279342166,988.4608299676297,1075.0027049410971,-8.050386717697547,8.050386717697547,3.215471115417508e-08,1,654.5730547272874,5.045338655722786
282,299575.6317480589,47678.94262258091,19,5,329587.66048426705,52455.50534816444,989.9603556601418,1089.1363749792483,-9.105932149313826,9.105932149313826,1.8967654902126485e-08,1,560.4418218348213,5.631923001033559
283,300071.74903970526,47757.902141899795,5,19,329587.66048426717,52455.505348164465,991.5997962502242,1089.1363749792486,-8.955405490968262,8.955405490968262,3.4635664130953066e-08,1,531.5214890364113,6.173196438040429
284,300315.2127492234,47796.650594733095,8,18,330530.96031559265,52605.63617913766,992.4043323837493,1092.2535492002096,-9.141578609616214,9.141578609616214,1.0282116577190522e-07,1,940.4745314962588,5.357138853990491
285,301624.17215757846,48004.97795487945,18,8,330530.96031559265,52605.63617913766,996.729844154779,1092.2535492002096,-8.745561423478708,8.745561423478708,2.627590513035029e-08,1,144.9692716225736,7.462356927327588
286,302159.9888452322,48090.255829310656,10,17,331001.6501238245,52680.54878878074,998.5004730793786,1093.8089635950448,-8.713449394528073,8.713449394528073,2.358288683413005e-08,1,47.327318697022086,7.236569284385912
287,302281.7626509371,48109.6367324277,17,10,331001.6501238245,52680.54878878074,998.9028797748173,1093.8089635950448,-8.676659908536289,8.676659908536289,2.6276231618799705e-08,1,75.64629717308017,5.309832414996318
288,302392.8847314742,48127.322360831844,14,14,332409.909301907,52904.6801981271,999.270087393569,1098.4626156583363,-9.03012326963159,9.03012326963159,5.8262254267505225e-08,1,382.8330091752979,4.210377870444726
289,302530.03753512714,48149.15090749212,13,15,333345.5983793118,53053.599739993166,999.723314638695,1101.5546398208155,-9.24432810692758,9.24432810692758,1.8645240972773906e-08,1,784.0849780535295,6.3656933868401575
290,302597.88809465856,48159.9496594331,15,13,333345.5983793118,53053.599739993166,999.9475296846703,1101.5546398208155,-9.223973688011807,9.223973688011807,2.099955551700109e-08,1,284.69176341302955,6.307901038575461
291,302625.8814880772,48164.40494636959,6,19,334744.45538525487,53276.234747167735,1000.040035038137,1106.1772220082937,-9.594953218930131,9.594953218930131,3.646031349639559e-08,1,392.4807234757158,6.547284789577354
292,303130.9636728337,48244.79127274124,19,6,334744.45538525487,53276.234747167735,1001.7091004969711,1106.1772220082937,-9.444067318766333,9.444067318766333,2.532016536737325e-08,1,48.42363064673077,6.7118527676245545
293,303202.9125971143,48256.24229969064,16,12,336137.7581817748,53497.98577445765,1001.9468587627372,1110.7814500756324,-9.798020241109063,9.798020241109063,3.3782423967722195e-08,1,37.51642422131391,5.812240943499559
294,305164.3439875072,48568.413801007286,12,16,336137.758181775,53497.98577445767,1008.4284918164875,1110.781450075633,-9.214500138814557,9.214500138814557,2.814344780937428e-08,1,58.73700336455614,6.840798162844271
295,305636.0121344248,48643.48211808821,20,1,336600.969243601,53571.70810464214,1009.9871391729214,1112.312150636407,-9.199307173345238,9.199307173345238,1.9309405411543145e-08,1,1317.335112077957,5.952376030566921
296,306421.68022334954,48768.525078070146,1,20,336600.9692436011,53571.708104642144,1012.5834126288239,1112.3121506364073,-8.96589486598018,8.96589486598018,2.0238439117328985e-08,1,79.69659302149962,6.886272630765835
297,307028.1849336816,48865.05330072802,2,20,337986.965494944,53792.29625915021,1014.5876331164732,1116.8922339159344,-9.159755766299064,9.159755766299064,2.1858092362017116e-08,1,89.97411231935905,6.275410200991115
298,307078.2108386042,48873.01517077909,20,2,337986.965494944,53792.29625915021,1014.7529458368049,1116.8922339159344,-9.14495463192712,9.14495463192712,2.9703886734494296e-08,1,96.61919462617276,6.638689333808434
299,308483.8825714359,49096.7347754238,9,18,338447.75961736834,53865.633921481734,1019.3980475777427,1118.4149475981505,-8.853324093445943,8.853324093445943,5.822845064789341e-08,1,808.7812198222541,5.998438584064518
300,308715.8907592741,49133.66002535605,18,9,338447.75961736834,53865.633921481734,1020.1647284549828,1118.4149475981505,-8.784773429053754,8.784773429053754,3.828681774121254e-08,1,223.64737793945207,5.229810913429889
301,308934.0410800001,49168.37972723668,3,20,340284.9735799135,54158.03560513824,1020.8856154237699,1124.4860989036565,-9.213140436408622,9.213140436408622,2.7348770309442783e-08,1,349.0853902231507,6.182623965839447
302,309153.5647635823,49203.318006604524,20,3,340284.9735799135,54158.03560513824,1021.6110407282473,1124.4860989036565,-9.148628718105952,9.148628718105952,2.4560662590175922e-08,1,10.988058354226933,5.6699335470447805
303,309153.8032995562,49203.35597078387,7,19,340742.7976463153,54230.90056837252,1021.6118289804698,1125.9989979100285,-9.270627160709038,9.270627160709038,1.9435785368975788e-08,1,10.723972615113242,5.780667730540695
304,309381.0204318942,49239.51870055064,11,17,340742.7976463153,54230.90056837252,1022.3626776120121,1125.9989979100285,-9.203944274406654,9.203944274406654,5.3458668036599945e-08,1,1166.1678457585076,6.703192348280067
305,310550.4798469063,49425.64394719517,17,11,340742.7976463153,54230.90056837252,1026.2272057502323,1125.9989979100285,-8.86073543093582,8.86073543093582,1.8801692503130016e-08,1,14.299506110717008,6.807745829175383
306,310557.1272879221,49426.701920291736,19,7,340742.7976463153,54230.90056837252,1026.2491725004443,1125.9989979100285,-8.85878456328383,8.85878456328383,1.8715470521345454e-08,1,19.529263919738263,7.173348844773355
307,311382.3565339778,49558.0412339855,4,20,343477.48432755336,54666.13947149913,1028.9761774746455,1135.0358858030138,-9.34417225525282,9.34417225525282,2.5855311729625696e-08,1,568.3483650881365,5.872442632968335
308,311944.86383823195,49647.56705198285,20,4,343477.48432755336,54666.13947149913,1030.8350066715716,1135.0358858030138,-9.180403935662554,9.180403935662554,1.9922389235650435e-08,1,451.76733580161294,5.692073926831772
309,312456.2591090031,49728.958137199894,15,14,345740.57435898494,55026.32143666346,1032.5249339903642,1142.5143626047955,-9.626962444801885,9.626962444801885,2.1830292028727613e-08,1,481.21284577375496,5.991344503575518
310,312646.79181547626,49759.282359255776,14,15,345740.57435898506,55026.32143666348,1033.154557383844,1142.514362604796,-9.571853869007366,9.571853869007366,2.3993585413061542e-08,1,113.55522642806632,5.662175052486987
311,312657.8585527978,49761.0436852044,10,18,347091.64462350874,55241.350947726896,1033.19112788576,1146.9790314825186,-9.920661186777153,9.920661186777153,2.416386061389345e-08,1,199.7606885461432,5.671227062200781
312,312744.7881034453,49774.87895289071,18,10,347091.64462350874,55241.350947726896,1033.4783902654608,1146.9790314825186,-9.895616057632148,9.895616057632148,2.2422381095804627e-08,1,336.50896024268354,5.893149031263718
313,312833.6129796138,49789.01587100245,16,13,347540.8830683206,55312.84946684561,1033.771915828572,1148.463558938931,-9.986528716359365,9.986528716359365,2.063904219034617e-08,1,24.577486532555465,6.519164556371188
314,313061.07837352913,49825.21811282642,5,20,347540.8830683207,55312.84946684563,1034.523584851005,1148.4635589389316,-9.921078749176516,9.921078749176516,3.3689842888801825e-08,1,87.55513190201586,6.395533018924962
315,313552.3314733264,49903.40347196837,8,19,347540.8830683207,55312.84946684563,1036.146951513229,1148.4635589389316,-9.779727580513937,9.779727580513937,2.7542787142711978e-08,1,160.76632057067334,6.275611448401038
316,313674.18709400954,49922.79739634362,13,16,347540.8830683207,55312.84946684563,1036.549628569726,1148.4635589389316,-9.744665339891412,9.744665339891412,3.0510688334196294e-08,1,81.75282031191982,6.94094225861391
317,313739.1269861335,49933.13290117901,19,8,347540.8830683207,55312.84946684563,1036.7642251920497,1148.4635589389316,-9.725979799488035,9.725979799488035,4.642548391847087e-08,1,93.40322030267146,5.949497987737456
318,314935.9668179489,50123.615876501695,20,5,347540.8830683207,55312.84946684563,1040.719233076565,1148.4635589389316,-9.38160597467384,9.38160597467384,2.928761012343436e-08,1,147.90874240368026,6.109617741989941
319,315583.71338443644,50226.70794442899,12,17,351114.94926074974,55881.67976830834,1042.8597390235805,1160.2742119562154,-10.119545166368459,10.119545166368459,4.0167420271057716e-08,1,72.89687717134883,5.757230430569662
320,315950.1406807416,50285.02665991976,17,12,351114.9492607498,55881.67976830836,1044.0706135344915,1160.2742119562156,-10.015184102541202,10.015184102541202,7.459137506426678e-08,1,285.12869244616536,6.062152856528569
321,316061.21297903074,50302.704365233054,20,6,352446.25934024854,56093.56434824864,1044.4376566456976,1164.673582466107,-10.323572855994472,10.323572855994472,3.0480573895750265e-08,1,295.87534217311514,5.704419671275196
322,316193.58029761934,50323.771278290245,6,20,352446.2593402486,56093.564348248656,1044.8750700528667,1164.6735824661073,-10.286016117887417,10.286016117887417,2.0597714296077857e-08,1,380.2235269557356,5.98372780937664
323,316369.0578528881,50351.699398612946,9,19,355094.50172016415,56515.04521351766,1045.4549430619313,1173.424811506326,-10.905672625084492,10.905672625084492,2.6017487210396e-08,1,99.44365813928364,6.623794068841985
324,316413.84165120113,50358.8269614849,1,21,355094.50172016426,56515.045213517675,1045.6029330190822,1173.4248115063263,-10.893060827916106,10.893060827916106,1.9323313963460727e-08,1,108.74930781803978,5.797175385722658
325,319507.7563779892,50851.23878375803,19,9,355094.50172016426,56515.045213517675,1055.8269051941259,1173.4248115063263,-10.021767492817872,10.021767492817872,6.100349431039424e-08,1,612.7807198972054,4.992417918965471
326,319880.1598268571,50910.50863346983,21,1,355094.50172016426,56515.045213517675,1057.0575281541414,1173.4248115063263,-9.916893030649664,9.916893030649664,3.6117909473047315e-08,1,80.29654073955055,6.5565650816306045
327,320151.61890683224,50953.71268789505,18,11,356411.5340709861,56724.65742236291,1057.95457617434,1177.777000657452,-10.173608791496639,10.173608791496639,2.533212090618013e-08,1,746.8523237796259,6.04008130054945
328,320311.0330722129,50979.084240314245,21,2,356411.5340709861,56724.65742236291,1058.4813670315823,1177.777000657452,-10.12888123636963,10.12888123636963,2.3167943840141425e-08,1,888.3724291514679,5.937313160198191
329,320683.5991869329,51038.37997910048,2,21,356411.53407098615,56724.65742236292,1059.7125275277917,1177.7770006574522,-10.024348672435881,10.024348672435881,2.1074299598437678e-08,1,110.152213311695,6.738255508129152
330,320916.6688736692,51075.47417182944,11,18,356411.53407098615,56724.65742236292,1060.482716173072,1177.7770006574522,-9.958955253745382,9.958955253745382,1.9690458294332385e-08,1,17.754729755271033,5.646779280440537
331,321418.9274208142,51155.41110231772,20,7,358160.33567779564,57002.9878425737,1062.142450801899,1183.5559895910783,-10.258368835692172,10.258368835692172,2.580277735244004e-08,1,647.8497855757769,6.816049418957264
332,321442.18579485005,51159.11278751381,7,20,358160.3356777957,57002.987842573704,1062.2193090833898,1183.5559895910785,-10.251874991533844,10.251874991533844,2.3943346193687374e-08,1,57.1451391469428,6.907458769899543
333,321537.7973707281,51174.32984243161,3,21,358596.25478434487,57072.366523169214,1062.535261582961,1184.9965027304163,-10.33431245284568,10.33431245284568,2.9702753198697785e-08,1,50.32626571857014,6.143579657623753
334,321722.9362701484,51203.795613432936,15,15,358596.25478434487,57072.366523169214,1063.1470609127236,1184.9965027304163,-10.282683665051549,10.282683665051549,3.678723758534376e-08,1,322.3756442623303,5.903415062524714
335,322021.9276033163,51251.38156204825,21,3,358596.25478434487,57072.366523169214,1064.1350904289932,1184.9965027304163,-10.199305400728155,10.199305400728155,2.4443291509129028e-08,1,56.72680205442672,6.9572402905371415
336,323873.62660154013,51546.08861073388,14,16,359466.56769580126,57210.881125064196,1070.2541081480272,1187.8724885852523,-9.901599840678841,9.901599840678841,3.423153990204164e-08,1,657.9604917406517,5.8610804757065775
337,324288.4814909272,51612.11481704568,16,14,359466.56769580126,57210.881125064196,1071.6250136901388,1187.8724885852523,-9.786191364155885,9.786191364155885,2.0083238247264063e-08,1,519.707263165016,4.581673837898167
338,324679.9285277541,51674.41554791535,4,21,361633.5327053977,57555.76431784864,1072.918566992649,1195.033316183564,-10.218522574826485,10.218522574826485,3.2280299247728e-08,1,605.063670048884,4.586837532266927
339,325597.8993097501,51820.51513548395,21,4,361633.5327053977,57555.76431784864,1075.9520402979633,1195.033316183564,-9.964682513278913,9.964682513278913,2.056002226282498e-08,1,63.94339099720455,7.504820955354623
340,326066.8216681701,51895.1464467528,13,17,362065.42777394236,57624.50255290454,1077.501614080082,1196.4605317189848,-9.942569310497158,9.942569310497158,2.7766082090104518e-08,1,32.35980141559192,5.92602555406263
341,326685.2093839745,51993.56590847037,17,13,362065.42777394236,57624.50255290454,1079.5451024623026,1196.4605317189848,-9.771774843981435,9.771774843981435,2.2988819132004675e-08,1,81.41625923484892,6.129989061853306
342,326783.8548879668,52009.26582804455,10,19,363358.1472467727,57830.24524703664,1079.871080705749,1200.732377935663,-10.065631563771321,10.065631563771321,2.8607366743579424e-08,1,50.01874227046944,6.324217061490322
343,327457.5435318218,52116.48670581894,19,10,363358.1472467727,57830.24524703664,1082.0973133455109,1200.732377935663,-9.880225333318089,9.880225333318089,2.096021886212214e-08,1,855.6195779326841,6.672932281470999
344,327611.4120476525,52140.97564069962,8,20,364646.45270038466,58035.28542819123,1082.6057783690771,1204.9896378389958,-10.15642422364722,10.15642422364722,4.109674798367744e-08,1,407.4699410408238,6.15840385966515
345,327990.7394659235,52201.34747436773,20,8,364646.4527003848,58035.285428191244,1083.8592818790657,1204.9896378389963,-10.052398141544455,10.052398141544455,6.410624848168776e-08,1,798.363544300012,5.207259581662897
346,328144.3917695953,52225.801998014555,5,21,365502.8924568045,58171.59204888587,1084.367032420401,1207.8197792657854,-10.221123131501402,10.221123131501402,1.4659635783222496e-08,1,1196.2662185734896,6.034485702443438
