mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,lambda_isfinite,selected_positive_mode,vector_isfinite,vector_norm,w_norm,w_min,w_min_node,w_max,w_max_node,phi_1_norm,phi_2_norm,rebuild_error,relative_rebuild_error
353,353,w353,9.394753789631648e10,0.0,true,true,true,5.117263799708952,0.18201977559605734,-0.027705390835081084,68,0.02770529910624852,286,2.772178942822539,4.29747385170346,0.0,0.0
354,354,w354,9.425258654941919e10,0.0,true,true,true,8.008012536253267,0.10138081129769691,-0.019063867864209282,108,0.020152901590719807,177,4.022429973448414,6.9237304843988445,0.0,0.0
355,355,w355,9.497669045473808e10,0.0,true,true,true,5.994362212923027,0.14806243002747038,-0.02711247110915999,289,0.027112756206654175,65,3.2052997063903557,5.063250897274175,0.0,0.0
356,356,w356,9.587099126812589e10,0.0,true,true,true,5.51203383254133,0.07604055290584089,-0.013726385750537834,79,0.013726254504446709,275,2.595017016861797,4.8623678889602475,0.0,0.0
357,357,w357,9.633530528802306e10,0.0,true,true,true,7.123103811421457,0.09505571779217035,-0.013993490029237988,184,0.020485571645643484,177,3.42009014198242,6.247603999896004,0.0,0.0
358,358,w358,9.773718459654659e10,0.0,true,true,true,7.271017824314578,0.36608419718854485,-0.07286150453637089,289,0.07286176271853788,65,4.286440170110793,5.861750014298603,0.0,0.0
359,359,w359,9.880340644177357e10,0.0,true,true,true,7.3422531691361455,0.10855818754048895,-0.02323571956177979,278,0.022659255566979217,106,3.7366537070173345,6.319360394331163,0.0,0.0
360,360,w360,9.883801307119522e10,0.0,true,true,true,8.00893068423325,0.3318085792927044,-0.05745001199958756,289,0.057455079449848165,65,4.416502883971257,6.672883638085878,0.0,0.0
361,361,w361,9.9641851732709e10,0.0,true,true,true,7.530796433696779,0.08201925493253462,-0.013825829124302948,177,0.015353848641013922,289,4.194557242244364,6.253947338212547,0.0,0.0
362,362,w362,1.0066999193427367e11,0.0,true,true,true,7.701217509724315,0.09904639952428176,-0.016196406768585553,175,0.01619636136853384,179,4.242419013239402,6.4265715477951755,0.0,0.0
363,363,w363,1.0215248546103804e11,0.0,true,true,true,5.903685063155858,0.07235693192623946,-0.009763954374422842,228,0.009764924205602753,126,3.385509772421494,4.835967884526361,0.0,0.0
364,364,w364,1.0221497864320946e11,0.0,true,true,true,7.437223131335372,0.11316268264208686,-0.01997941011881014,278,0.018361993301295374,248,4.082527484070495,6.2155009013221285,0.0,0.0
365,365,w365,1.0279743400099033e11,0.0,true,true,true,6.5716683290934625,0.67323018983996,-0.08457811603008979,78,0.08457791339838557,276,3.731008622167964,5.367789153870188,0.0,0.0
366,366,w366,1.036232929598945e11,0.0,true,true,true,7.832102887216925,0.08485574028609666,-0.013222914792905337,250,0.01630128160961893,109,4.335704682911695,6.521985897092216,0.0,0.0
367,367,w367,1.0387786665966158e11,0.0,true,true,true,7.511476012317894,0.07103404187290674,-0.011293119083088951,154,0.01129301465882885,200,4.141428010054226,6.2662429003399325,0.0,0.0
368,368,w368,1.0568655013136911e11,0.0,true,true,true,7.066935855536746,0.13056334415569473,-0.020748513447548106,279,0.020747427390954185,75,3.5938204381033514,6.083501480077439,0.0,0.0
369,369,w369,1.0581015256884146e11,0.0,true,true,true,7.69167693745877,0.532181351363771,-0.06617444559745285,218,0.0665089692948228,71,4.542721219557487,6.184040834347545,0.0,0.0
370,370,w370,1.0629280682567319e11,0.0,true,true,true,6.179365532124884,0.1354772476841419,-0.019080160211031857,249,0.0216437107071329,123,3.559069550070449,5.049676052256651,0.0,0.0
371,371,w371,1.0827713400891461e11,0.0,true,true,true,7.455817930675938,0.0660522159772279,-0.012324710908039034,78,0.01232589750559359,276,4.120600621713188,6.213333134195382,0.0,0.0
372,372,w372,1.0917476243127301e11,0.0,true,true,true,5.307436908365329,0.2727705355741078,-0.039320578886343716,249,0.05355935248768264,108,3.02563981164928,4.352009478547128,0.0,0.0
373,373,w373,1.1010275314741032e11,0.0,true,true,true,7.261727762567145,0.07623576390002484,-0.012035554587042281,192,0.012033561491856722,162,3.8717948177395076,6.142970217676992,0.0,0.0
374,374,w374,1.1024366045251715e11,0.0,true,true,true,5.789870627883455,0.2547941234076178,-0.04377191452200688,109,0.0345930211225158,249,3.2419117344503015,4.790374739865133,0.0,0.0
375,375,w375,1.1089342577335754e11,0.0,true,true,true,5.668981898085761,0.43427938472280614,-0.06618997880593953,108,0.058557916447936766,235,2.787301068496655,4.917286846461798,0.0,0.0
376,376,w376,1.1187412339332149e11,0.0,true,true,true,7.048852232059591,0.23488213217091816,-0.04548313341702607,109,0.0336488393896037,177,4.06176522642782,5.756145534885309,0.0,0.0
377,377,w377,1.1224383410643541e11,0.0,true,true,true,6.533644172317651,0.06826326651131696,-0.011672946897902844,74,0.011672983878491678,280,3.49617619463256,5.519112094620857,0.0,0.0
378,378,w378,1.1264361653665407e11,0.0,true,true,true,8.501967794661649,0.9005453919771625,-0.11891711935669953,207,0.1424555628084718,77,4.9290541282513765,6.868544225614378,0.0,0.0
379,379,w379,1.1370160750876822e11,0.0,true,true,true,8.57990346989952,0.04854194726904468,-0.009533758100280173,285,0.009535482680487633,69,5.162838309050902,6.852553380072682,0.0,0.0
380,380,w380,1.1399399409237204e11,0.0,true,true,true,8.048294142417088,0.12504915581042578,-0.01885089470481661,124,0.01795042847306589,275,4.902825235701803,6.381356127004813,0.0,0.0
381,381,w381,1.1457660487603334e11,0.0,true,true,true,6.803627072459351,0.4553975563950283,-0.0681633774849431,230,0.06614403024913558,79,3.857729377617646,5.5856851375455285,0.0,0.0
382,382,w382,1.1507232679570027e11,0.0,true,true,true,5.628846832795629,0.49279987585647583,-0.05866559734905432,89,0.08035328646128044,254,2.9263732823033743,4.783032966857976,0.0,0.0
383,383,w383,1.1591168232292857e11,0.0,true,true,true,6.13113928739942,0.06684240175232875,-0.011829699740279274,75,0.011806157162591662,279,3.431233080370187,5.080653560615402,0.0,0.0
384,384,w384,1.1593177508864433e11,0.0,true,true,true,8.514883629413621,0.3570412795538706,-0.04914895508583844,154,0.059789406525013335,251,4.782185828594332,7.036082961985462,0.0,0.0
385,385,w385,1.1795737906397437e11,0.0,true,true,true,7.193405930517795,0.6221361120129557,-0.09496171715773306,170,0.09209657982664102,267,4.018407008035603,5.933838610638843,0.0,0.0
386,386,w386,1.1874566749069171e11,0.0,true,true,true,7.564992008976035,0.1583755069711328,-0.029925374706738495,69,0.02992533277403814,285,4.251380304888885,6.255380627736876,0.0,0.0
387,387,w387,1.1942952715403642e11,0.0,true,true,true,6.5644599416654295,0.06753970226594545,-0.013009114795799418,279,0.01300828137997926,75,4.041172177419846,5.1726685711338245,0.0,0.0
388,388,w388,1.195041173970151e11,0.0,true,true,true,6.756683682973364,0.07707994270601126,-0.015067765639263537,169,0.014973759736102116,187,4.073675147074365,5.389991082580711,0.0,0.0
